"test_case.fpath","test_case.num_dimensions","test_case.num_vectors","fcs.populate_time_secs","fcs.populate_time_avg_secs","fcs.populate_time_ips","fcs.query_time_avg_secs","fcs.query_time_num_repeats","fcs.query_time_qps","dense.populate_time_secs","dense.populate_time_avg_secs","dense.populate_time_ips","dense.query_time_avg_secs","dense.query_time_num_repeats","dense.query_time_qps"
"./data/slices/vectors_dim200_num100.txt",200,100,0.11541509628295898,0.0011541509628295898,866.4377817164719,0.0032984189987182617,1000,303.1755517987835,0.10415887832641602,0.00104158878326416,960.0717827108045,0.002990351915359497,1000,334.40880147371587
"./data/slices/vectors_dim200_num1000.txt",200,1000,0.6724069118499756,0.0006724069118499756,1487.1947066229973,0.003785810947418213,1000,264.14419892836014,0.6250009536743164,0.0006250009536743164,1599.9975585974753,0.003582395076751709,1000,279.14285794149123
"./data/slices/vectors_dim200_num10000.txt",200,10000,5.229933023452759,0.0005229933023452759,1912.0703755013064,0.011944185018539428,1000,83.72274863859093,3.448218822479248,0.0003448218822479248,2900.047971088465,0.0110100040435791,1000,90.82648798691294
"./data/slices/vectors_dim200_num100000.txt",200,100000,37.831884145736694,0.00037831884145736694,2643.2730554676614,0.08884302806854248,1000,11.255807256237361,36.79452705383301,0.0003679452705383301,2717.7954985993674,0.08784553599357604,1000,11.383617718185793
"./data/slices/vectors_dim200_num1000000.txt",200,1000000,491.9777321815491,0.0004919777321815491,2032.6123208173597,0.9050190660953522,1000,1.1049490971659162,441.6234118938446,0.0004416234118938446,2264.3727054950054,0.784259565114975,1000,1.2750880505402529
